4,None,4,Dr Nabil Abbasi- Dr Ahmed Abbas,Analys and Simulation,H41,1,3,2,3,,,,,Lecture,Unknown,Analys and Simulation,Class C42,2,5,6,6,Tut,Unknown,Analys and Simulation,Class C42,2,5,7,7,Tut,Unknown,Analys and Simulation,Lab,2,5,6,6,Lab,Unknown,Analys and Simulation,Lab,2,5,7,7,Lab
4,None,4,Dr Ahmed Hesham Group9,Math 4,Unknown,1,3,5,7,,,,,Lecture,Unknown,Math 4,Class C42,2,5,2,2,Tut,Unknown,Math 4,Class C42,2,5,3,3,Tut,,,,,,,,,,,,,,,,
4,None,4,Dr Moustafa Elhadary-,Strength of Mat,Class C38,1,4,6,7,,,,,Lecture,Unknown,Strength,Class C38,1,4,10,10,Tut,Unknown,Strength,Class C38,1,4,11,11,Tut,Unknown,Strength,Lab,2,4,8,8,Lab,Unknown,Strength,Lab,2,4,9,9,Lab
4,None,4,Dr Ahmed Abdel Mordy,Electrical Measurements and Instrumentation,Class C28,1,5,4,5,,,,,Lecture,Unknown,Measurements,Class C45,2,5,2,2,Tut,Unknown,Measurements,Class C45,2,5,3,3,Tut,Unknown,Measurements,Lab,1,3,1,1,Lab,Unknown,Measurements,Lab,1,5,8,8,Lab
6,None,1,Dr MohamedNour- Dr Mohsen Osman- Dr yehia Eldrainy,Theory of Combustion,Class C28,1,2,2,3,,,,,Lecture,Unknown,Theory of Combustion,Class74,1,0,2,2,Tut,Unknown,Theory of Combustion,Class C45,1,2,5,5,Tut,Unknown,Theory of Combustion,Lab,2,2,0,0,Lab,Unknown,Theory of Combustion,Lab,2,2,1,1,Lab
6,None,1,Dr Ayman Samy-Dr Karim Hassan,Electrical Machines,P47A,1,4,4,5,,,,,Lecture,Unknown,Electrical Machines,Class 701,1,0,3,3,Tut,Unknown,Electrical Machines,Class 704,1,0,8,8,Tut,Unknown,Electrical Machines,Lab,1,0,5,5,Lab,Unknown,Electrical Machines,Lab,1,4,8,8,Lab
6,None,1,Dr Bassyouni Elsouhily- Dr Ossama Moukhiamar,Mechanical Vibration,K5,1,0,6,7,,,,,Lecture,Unknown,Vibration,Class 703,1,0,4,4,Tut,Unknown,Vibration,Class 703,1,0,9,9,Tut,Unknown,Vibration,Lab,2,2,0,0,Lab,Unknown,Vibration,Lab,2,2,1,1,Lab
6,None,1,Dr Mohamed Magdy- Dr Amr Elzawawi,Industrial Electronics,K5,1,3,6,7,,,,,Lecture,Unknown,Industrial Electronics,Class 74,1,3,8,8,Tut,Unknown,Industrial Electronics,Class 74,1,3,11,11,Tut,Unknown,Industrial Electronics,Lab,1,2,4,4,Lab,,,,,,,,
6,None,1,Dr Osama Elsamni -Dr Mohamed Abdelkader-Dr Mahmoud Badawy,Heat Transfer,Class C27,1,4,6,7,,,,,Lecture,Unknown,Heat Transfer,Class C44,1,3,9,9,Tut,Unknown,Heat Transfer,Class 72,1,3,10,10,Tut,Unknown,Heat Transfer,Lab,2,4,2,2,Lab,Unknown,Heat Transfer,Lab,2,4,3,3,Lab
6,None,2,Dr Mohamed Magdy- Dr Amr Elzawawi,Industrial Electronics,K5,1,3,8,9,,,,,Lecture,Unknown,Industrial Electronics,Class 703,1,0,6,6,Tut,Unknown,Industrial Electronics,Class C44,1,3,7,7,Tut,Unknown,Industrial Electronics,Lab,1,0,4,4,Lab,Unknown,Industrial Electronics,Lab,1,0,11,11,Lab
6,None,2,Dr Ayman Samy-Dr Karim Hassan,Electrical Machines,P47A,1,4,6,7,,,,,Lecture,Unknown,Electrical Machines,Class 704,1,0,7,7,Tut,Unknown,Electrical Machines,Class C45,1,3,10,10,Tut,Unknown,Electrical Machines,Lab,1,2,9,9,Lab,Unknown,Electrical Machines,Lab,1,3,6,6,Lab
6,None,2,Dr Bassyouni Elsouhily- Dr Ossama Moukhiamar,Mechanical Vibration,K5,1,0,8,9,,,,,Lecture,Unknown,Vibration,Class 704,1,0,5,5,Tut,Unknown,Vibration,Class 703,1,0,10,10,Tut,Unknown,Vibration,Lab,2,2,6,6,Lab,Unknown,Vibration,Lab,2,2,7,7,Lab
6,None,2,Dr MohamedNour- Dr Mohsen Osman- Dr yehia Eldrainy,Theory of Combustion,Class C28,1,2,4,5,,,,,Lecture,Unknown,Theory of Combustion,Class C42,1,2,8,8,Tut,Unknown,Theory of Combustion,Class C44,1,4,5,5,Tut,Unknown,Theory of Combustion,Lab,2,2,6,6,Lab,Unknown,Theory of Combustion,Lab,2,2,7,7,Lab
6,None,2,Dr Osama Elsamni -Dr Mohamed Abdelkader-Dr Mahmoud Badawy,Heat Transfer,Class C27,1,4,8,9,,,,,Lecture,Unknown,Heat Transfer,Class C44,1,3,11,11,Tut,Unknown,Heat Transfer,Class C44,1,4,4,4,Tut,Unknown,Heat Transfer,Lab,1,4,10,10,Lab,Unknown,Heat Transfer,Lab,1,4,11,11,Lab
6,None,3,Dr Ayman Samy-Dr Karim Hassan,Electrical Machines,Class C27,1,1,6,7,,,,,Lecture,Unknown,Electrical Machines,Class C45,1,3,7,7,Tut,Unknown,Electrical Machines,Class C45,1,3,8,8,Tut,Unknown,Electrical Machines,Lab,1,1,2,2,Lab,Unknown,Electrical Machines,Lab,1,3,11,11,Lab
6,None,3,Dr MohamedNour- Dr Mohsen Osman- Dr yehia Eldrainy,Theory of Combustion,Class H41,1,1,4,5,,,,,Lecture,Unknown,Theory of Combustion,Class C42,1,3,9,9,Tut,Unknown,Theory of Combustion,Class C42,1,3,10,10,Tut,Unknown,Theory of Combustion,Lab,2,1,8,8,Lab,Unknown,Theory of Combustion,Lab,2,1,9,9,Lab
6,None,3,Dr Osama Elsamni -Dr Mohamed Abdelkader-Dr Mahmoud Badawy,Heat Transfer,Class C28,1,2,6,7,,,,,Lecture,Unknown,Heat Transfer,Class C44,1,2,2,2,Tut,Unknown,Heat Transfer,Class C44,1,2,9,9,Tut,Unknown,Heat Transfer,Lab,2,2,4,4,Lab,Unknown,Heat Transfer,Lab,2,2,5,5,Lab
6,None,3,Dr Mohamed Magdy- Dr Amr Elzawawi,Industrial Electronics,Class 104,1,5,4,5,,,,,Lecture,Unknown,Industrial Electronics,Class P43,1,2,3,3,Tut,Unknown,Industrial Electronics,Class C43,1,2,8,8,Tut,Unknown,Industrial Electronics,Lab,1,3,6,6,Lab,,,,,,,,
6,None,3,Dr Bassyouni Elsouhily- Dr Ossama Moukhiamar,Mechanical Vibration,H41,1,5,2,3,,,,,Lecture,Unknown,Vibration,Class P41,1,1,3,3,Tut,Unknown,Vibration,Class C28,1,5,0,0,Tut,Unknown,Vibration,Lab,2,1,8,8,Lab,Unknown,Vibration,Lab,2,1,9,9,Lab
6,None,4,Dr MohamedNour- Dr Mohsen Osman- Dr yehia Eldrainy,Theory of Combustion,Class H41,1,1,2,3,,,,,Lecture,Unknown,Theory of Combustion,Class702,1,3,0,0,Tut,Unknown,Theory of Combustion,Class C45,1,3,3,3,Tut,Unknown,Theory of Combustion,Lab,2,1,6,6,Lab,Unknown,Theory of Combustion,Lab,2,1,7,7,Lab
6,None,4,Dr Ayman Samy-Dr Karim Hassan,Electrical Machines,Class C27,1,1,4,5,,,,,Lecture,Unknown,Electrical Machines,Class C43,1,2,4,4,Tut,Unknown,Electrical Machines,Class C43,1,2,7,7,Tut,Unknown,Electrical Machines,Lab,1,1,8,8,Lab,Unknown,Electrical Machines,Lab,1,3,5,5,Lab
6,None,4,Dr Osama Elsamni -Dr Mohamed Abdelkader-Dr Mahmoud Badawy,Heat Transfer,Class C28,1,2,8,9,,,,,Lecture,Unknown,Heat Transfer,Class C44,1,2,5,5,Tut,Unknown,Heat Transfer,Class C44,1,2,6,6,Tut,Unknown,Heat Transfer,Lab,2,2,2,2,Lab,Unknown,Heat Transfer,Lab,2,2,3,3,Lab
6,None,4,Dr Mohamed Magdy- Dr Amr Elzawawi,Industrial Electronics,Class 103,1,5,6,7,,,,,Lecture,Unknown,Industrial Electronics,Lab,1,3,4,4,Tut,Unknown,Industrial Electronics,Class 703,1,5,2,2,Tut,Unknown,Industrial Electronics,Lab,1,3,1,1,Lab,Unknown,Industrial Electronics,Lab,1,3,0,0,Lab
6,None,4,Dr Bassyouni Elsouhily- Dr Ossama Moukhiamar,Mechanical Vibration,H41,1,5,4,5,,,,,Lecture,Unknown,Vibration,Class C42,1,1,9,9,Tut,Unknown,Vibration,Class C12,1,3,2,2,Tut,Unknown,Vibration,Lab,2,1,6,6,Lab,Unknown,Vibration,Lab,2,1,7,7,Lab
